,Employer,Job Title,Base Salary,Location,Submit Date,Start Date,Case Status
5082,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"150,000","SEATTLE, WA",03/16/2018,03/19/2018,CERTIFIED
5083,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"150,000","SEATTLE, WA",03/16/2018,03/19/2018,CERTIFIED
5084,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"150,000","MINNEAPOLIS, MN",04/05/2018,04/09/2018,CERTIFIED
5085,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"150,000","GROVEPORT, OH",04/05/2018,04/09/2018,CERTIFIED
5086,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"150,000","SEATTLE, WA",05/09/2018,05/14/2018,CERTIFIED
5087,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"150,000","ATLANTA, GA",05/23/2017,06/05/2017,CERTIFIED
5088,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"150,000","NEW YORK, NY",07/13/2017,07/24/2017,CERTIFIED
5089,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"151,000","SEATTLE, WA",07/12/2017,07/24/2017,CERTIFIED
5090,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"155,000","SEATTLE, WA",10/23/2017,04/18/2018,CERTIFIED
5091,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"155,000","ATLANTA, GA",03/14/2018,03/19/2018,WITHDRAWN
5092,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"155,000","ATLANTA, GA",03/14/2018,03/19/2018,CERTIFIED
5093,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"155,000","BOSTON, MA",03/14/2018,03/19/2018,CERTIFIED
5094,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"155,000","SEATTLE, WA",04/30/2018,05/07/2018,CERTIFIED
5095,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"155,000","AUSTIN, TX",02/27/2017,03/06/2017,CERTIFIED
5096,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"155,000","IRVINE, CA",06/27/2017,07/03/2017,CERTIFIED
5097,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"160,000","AKRON, OH",03/09/2018,03/12/2018,CERTIFIED
5098,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"160,000","DUBLIN, OH",03/09/2018,03/12/2018,CERTIFIED
5099,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"160,000","MINNEAPOLIS, MN",04/05/2018,04/09/2018,CERTIFIED
5100,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"160,000","AUSTIN, TX",04/05/2018,04/09/2018,CERTIFIED
5101,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"160,000","INDIANAPOLIS, IN",04/09/2018,04/09/2018,CERTIFIED
5102,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"160,000","DUBLIN, OH",04/10/2018,04/16/2018,CERTIFIED
5103,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"160,000","CHICAGO, IL",04/10/2018,04/16/2018,CERTIFIED
5104,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"160,000","SAN FRANCISCO, CA",09/12/2017,10/23/2017,CERTIFIED
5105,AMAZON WEB SERVICES INC,PROFESSIONAL SERVICES III,"160,000","BLOOMINGTON, MN",09/12/2016,09/19/2016,CERTIFIED
5106,AMAZONCOM SERVICES INC,PROGRAM ADMINISTRATOR,"68,000","SEATTLE, WA",03/12/2018,09/07/2018,CERTIFIED
5107,AMAZON CORPORATE LLC,PROGRAM ANALYST II,"108,000","SEATTLE, WA",02/03/2014,02/10/2014,WITHDRAWN
5108,AMAZON CORPORATE LLC,PROGRAM ANALYST II,"108,000","SEATTLE, WA",02/03/2014,02/10/2014,CERTIFIED
5109,AMAZON CORPORATE LLC,PROGRAM ANALYST III,"116,000","SEATTLE, WA",10/21/2013,10/25/2013,CERTIFIED
5110,AMAZON CORPORATE LLC,PROGRAM ANALYST III,"127,000","SEATTLE, WA",12/11/2013,12/17/2013,WITHDRAWN
5111,AMAZONCOM SERVICES INC,PROGRAM COORDINATOR,"77,000","SEATTLE, WA",02/26/2018,07/18/2018,CERTIFIED
5112,AMAZONCOM AZDZ LLC,PROGRAM MANAGER,"51,600","PHOENIX, AZ",01/07/2015,06/16/2015,CERTIFIED
5113,AMAZONCOMAZDC LLC,PROGRAM MANAGER,"51,600","PHOENIX, AZ",03/12/2014,09/08/2014,CERTIFIED
5114,AMAZONCOMAZDC LLC,PROGRAM MANAGER,"51,600","PHOENIX, AZ",03/17/2014,09/08/2014,CERTIFIED
5115,AMAZON CORPORATE LLC,PROGRAM MANAGER,"52,000","SEATTLE, WA",03/01/2017,08/28/2017,CERTIFIED
5116,AMAZON CORPORATE LLC,PROGRAM MANAGER,"53,100","SEATTLE, WA",01/17/2017,06/22/2017,CERTIFIED
5117,AMAZON CORPORATE LLC,PROGRAM MANAGER,"53,100","SEATTLE, WA",03/21/2017,09/20/2017,CERTIFIED
5118,AMAZONCOMKYDC LLC,PROGRAM MANAGER,"53,394","AUSTIN, TX",03/17/2017,09/08/2017,CERTIFIED
5119,AMAZONCOMAZDC LLC,PROGRAM MANAGER,"57,366","PHOENIX, AZ",01/07/2015,06/16/2015,CERTIFIED
5120,AMAZON CORPORATE LLC,PROGRAM MANAGER,"58,677","TEMPE, AZ",03/08/2016,08/30/2016,CERTIFIED
5121,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"60,000","SEATTLE, WA",02/22/2018,08/17/2018,CERTIFIED
5122,AMAZON CORPORATE LLC,PROGRAM MANAGER,"60,000","SEATTLE, WA",03/13/2017,04/03/2017,CERTIFIED
5123,AMAZON CORPORATE LLC,PROGRAM MANAGER,"60,358","SEATTLE, WA",03/19/2014,09/14/2014,CERTIFIED
5124,AMAZONCOMAZDC LLC,PROGRAM MANAGER,"61,300","PHOENIX, AZ",03/12/2014,09/10/2014,CERTIFIED
5125,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"61,900","SEATTLE, WA",03/04/2015,03/04/2015,CERTIFIED
5126,AMAZON CORPORATE LLC,PROGRAM MANAGER,"62,566","SEATTLE, WA",03/19/2014,09/14/2014,CERTIFIED
5127,AMAZON CORPORATE LLC,PROGRAM MANAGER,"63,274","SEATTLE, WA",12/23/2014,06/13/2015,CERTIFIED
5128,AMAZON CORPORATE LLC,PROGRAM MANAGER,"63,752","SEATTLE, WA",05/12/2017,06/05/2017,CERTIFIED
5129,AMAZON CORPORATE LLC,PROGRAM MANAGER,"65,000","SEATTLE, WA",08/17/2016,09/01/2016,CERTIFIED
5130,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"65,000","SEATTLE, WA",08/24/2016,08/29/2016,CERTIFIED
5131,AMAZON CORPORATE LLC,PROGRAM MANAGER,"65,208","SEATTLE, WA",12/19/2016,05/27/2017,CERTIFIED
5132,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"65,208","SEATTLE, WA",01/11/2017,06/29/2017,CERTIFIED
5133,AMAZON CORPORATE LLC,PROGRAM MANAGER,"66,500","SEATTLE, WA",01/07/2015,01/13/2015,CERTIFIED
5134,AMAZON CORPORATE LLC,PROGRAM MANAGER,"66,893","SEATTLE, WA",12/01/2015,05/16/2016,CERTIFIED
5135,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"66,893","SEATTLE, WA",12/16/2015,05/12/2016,CERTIFIED
5136,AMAZON CORPORATE LLC,PROGRAM MANAGER,"67,000","SEATTLE, WA",12/12/2016,12/12/2016,CERTIFIED
5137,AMAZON FULFILLMENT SERVICES INC,PROGRAM MANAGER,"67,500","SEATTLE, WA",05/18/2016,06/06/2016,CERTIFIED
5138,AMAZON CORPORATE LLC,PROGRAM MANAGER,"67,642","SEATTLE, WA",12/19/2016,05/27/2017,CERTIFIED
5139,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"67,642","SEATTLE, WA",01/12/2017,06/29/2017,CERTIFIED
5140,AMAZON CORPORATE LLC,PROGRAM MANAGER,"68,162","SEATTLE, WA",12/19/2014,06/13/2015,DENIED
5141,AMAZON CORPORATE LLC,PROGRAM MANAGER,"68,162","SEATTLE, WA",01/06/2015,06/30/2015,CERTIFIED
5142,AMAZON CORPORATE LLC,PROGRAM MANAGER,"68,411","SEATTLE, WA",12/01/2015,05/16/2016,CERTIFIED
5143,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"68,411","SEATTLE, WA",12/17/2015,05/12/2016,CERTIFIED
5144,AMAZON CORPORATE LLC,PROGRAM MANAGER,"69,500","SEATTLE, WA",08/25/2014,09/15/2014,CERTIFIED
5145,AMAZON CORPORATE LLC,PROGRAM MANAGER,"70,000","SEATTLE, WA",03/03/2017,08/30/2017,CERTIFIED
5146,AMAZON CORPORATE LLC,PROGRAM MANAGER,"70,000","SEATTLE, WA",03/13/2017,08/31/2017,CERTIFIED
5147,AMAZON CORPORATE LLC,PROGRAM MANAGER,"70,000","SEATTLE, WA",03/22/2017,09/21/2017,CERTIFIED
5148,AMAZON CORPORATE LLC,PROGRAM MANAGER,"70,000","SEATTLE, WA",03/22/2017,04/17/2017,CERTIFIED
5149,AMAZON CORPORATE LLC,PROGRAM MANAGER,"70,000","SEATTLE, WA",05/26/2017,06/19/2017,CERTIFIED
5150,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"70,000","SEATTLE, WA",07/25/2017,07/25/2017,CERTIFIED
5151,AMAZON CORPORATE LLC,PROGRAM MANAGER,"70,000","SEATTLE, WA",07/22/2014,10/13/2014,CERTIFIED
5152,AMAZON CORPORATE LLC,PROGRAM MANAGER,"70,800","SEATTLE, WA",01/09/2017,06/22/2017,CERTIFIED
5153,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"70,800","SEATTLE, WA",04/28/2016,05/04/2016,CERTIFIED
5154,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"71,500","SEATTLE, WA",02/13/2018,07/19/2018,CERTIFIED
5155,AMAZON CORPORATE LLC,PROGRAM MANAGER,"71,500","SEATTLE, WA",09/08/2014,09/29/2014,CERTIFIED
5156,AMAZON CORPORATE LLC,PROGRAM MANAGER,"71,900","SEATTLE, WA",05/24/2016,05/30/2016,CERTIFIED
5157,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"72,000","SEATTLE, WA",03/19/2018,08/02/2018,CERTIFIED
5158,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"72,000","SEATTLE, WA",05/11/2018,05/11/2018,CERTIFIED
5159,AMAZON CORPORATE LLC,PROGRAM MANAGER,"74,000","SEATTLE, WA",08/02/2016,08/15/2016,CERTIFIED
5160,AMAZONCOMAZDC LLC,PROGRAM MANAGER,"74,000","PHOENIX, AZ",10/21/2014,10/28/2014,CERTIFIED
5161,AMAZON CORPORATE LLC,PROGRAM MANAGER,"74,110","SEATTLE, WA",03/12/2014,09/09/2014,CERTIFIED
5162,AMAZON CORPORATE LLC,PROGRAM MANAGER,"74,755","SEATTLE, WA",12/17/2014,06/16/2015,CERTIFIED
5163,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"75,000","SEATTLE, WA",02/26/2018,07/19/2018,CERTIFIED
5164,AMAZON CORPORATE LLC,PROGRAM MANAGER,"75,000","SEATTLE, WA",01/20/2017,02/20/2017,DENIED
5165,AMAZON CORPORATE LLC,PROGRAM MANAGER,"75,000","SEATTLE, WA",01/31/2017,02/20/2017,CERTIFIED
5166,AMAZON CORPORATE LLC,PROGRAM MANAGER,"75,000","SEATTLE, WA",05/26/2017,06/26/2017,CERTIFIED
5167,AMAZONCOMAZDC LLC,PROGRAM MANAGER,"75,192","PHOENIX, AZ",01/24/2014,07/24/2014,CERTIFIED
5168,AMAZON FULFILLMENT SERVICE INC,PROGRAM MANAGER,"76,600","SEATTLE, WA",09/16/2014,09/26/2014,CERTIFIED
5169,AMAZON CORPORATE LLC,PROGRAM MANAGER,"77,064","SEATTLE, WA",07/07/2017,07/10/2017,CERTIFIED
5170,AMAZON CORPORATE LLC,PROGRAM MANAGER,"77,300","SEATTLE, WA",03/15/2016,08/09/2016,CERTIFIED
5171,AMAZON CORPORATE LLC,PROGRAM MANAGER,"77,840","SEATTLE, WA",08/09/2016,08/22/2016,CERTIFIED
5172,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"78,000","SEATTLE, WA",03/01/2018,08/31/2018,CERTIFIED
5173,AMAZON CORPORATE LLC,PROGRAM MANAGER,"78,520","SEATTLE, WA",01/06/2017,06/22/2017,CERTIFIED
5174,AMAZON DIGITAL SERVICES INC,PROGRAM MANAGER,"80,000","SEATTLE, WA",03/01/2018,06/29/2018,CERTIFIED
5175,AMAZON CORPORATE LLC,PROGRAM MANAGER,"80,000","SEATTLE, WA",03/15/2017,09/08/2017,CERTIFIED
5176,AMAZON CORPORATE LLC,PROGRAM MANAGER,"80,000","SEATTLE, WA",03/29/2017,09/21/2017,CERTIFIED
5177,AMAZON CORPORATE LLC,PROGRAM MANAGER,"80,000","SEATTLE, WA",08/18/2016,01/15/2017,CERTIFIED
5178,AMAZON CORPORATE LLC,PROGRAM MANAGER,"80,000","SEATTLE, WA",08/26/2016,01/15/2017,CERTIFIED
5179,AMAZON CORPORATE LLC,PROGRAM MANAGER,"80,000","SEATTLE, WA",08/30/2016,01/16/2017,CERTIFIED
5180,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"80,005","SEATTLE, WA",11/16/2016,11/16/2016,DENIED
5181,AMAZON CORPORATE LLC,PROGRAM MANAGER,"83,678","SEATTLE, WA",01/12/2017,06/22/2017,CERTIFIED
5182,AMAZON MEDIA GROUP LLC,PROGRAM MANAGER,"83,678","SEATTLE, WA",03/06/2017,08/31/2017,CERTIFIED
5183,AMAZON CAPITAL SERVICES INC,PROGRAM MANAGER,"83,678","SEATTLE, WA",03/07/2017,06/23/2017,CERTIFIED
5184,AMAZON CORPORATE LLC,PROGRAM MANAGER,"84,032","SEATTLE, WA",12/19/2014,06/13/2015,CERTIFIED
5185,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"85,000","SEATTLE, WA",02/23/2018,07/21/2018,CERTIFIED
5186,AMAZON CORPORATE LLC,PROGRAM MANAGER,"85,000","SEATTLE, WA",11/18/2016,11/18/2016,CERTIFIED
5187,AMAZON CORPORATE LLC,PROGRAM MANAGER,"85,000","SEATTLE, WA",11/28/2016,11/28/2016,CERTIFIED
5188,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"85,000","SEATTLE, WA",12/28/2016,06/18/2017,CERTIFIED
5189,AMAZON CORPORATE LLC,PROGRAM MANAGER,"85,000","SEATTLE, WA",09/13/2017,10/11/2017,CERTIFIED
5190,AMAZON MEDIA GROUP LLC,PROGRAM MANAGER,"85,000","SEATTLE, WA",05/16/2016,05/23/2016,CERTIFIED
5191,AMAZON CORPORATE LLC,PROGRAM MANAGER,"85,000","SEATTLE, WA",02/22/2016,02/29/2016,CERTIFIED
5192,AMAZON CORPORATE LLC,PROGRAM MANAGER,"85,000","SEATTLE, WA",04/14/2016,09/18/2016,CERTIFIED
5193,AMAZON CORPORATE LLC,PROGRAM MANAGER,"85,176","SEATTLE, WA",09/08/2017,09/14/2017,CERTIFIED
5194,AMAZON CORPORATE LLC,PROGRAM MANAGER,"85,700","SEATTLE, WA",12/04/2015,12/07/2015,CERTIFIED
5195,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"87,000","SEATTLE, WA",02/26/2018,07/20/2018,CERTIFIED
5196,AMAZON FULFILLMENT SERVICES INC,PROGRAM MANAGER,"87,000","FORT WORTH, TX",07/15/2014,07/21/2014,CERTIFIED
5197,AMAZON CORPORATE LLC,PROGRAM MANAGER,"87,500","SEATTLE, WA",03/01/2016,08/19/2016,CERTIFIED
5198,AMAZONCOMKYDC LLC,PROGRAM MANAGER,"88,500","FORT WORTH, TX",01/28/2016,02/01/2016,CERTIFIED
5199,AMAZON CORPORATE LLC,PROGRAM MANAGER,"89,395","SEATTLE, WA",11/11/2016,05/11/2017,CERTIFIED
5200,AMAZON CORPORATE LLC,PROGRAM MANAGER,"89,395","SEATTLE, WA",12/17/2015,12/28/2015,CERTIFIED
5201,AMAZON CORPORATE LLC,PROGRAM MANAGER,"89,800","SEATTLE, WA",03/10/2017,08/26/2017,CERTIFIED
5202,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,000","TEMPE, AZ",10/17/2017,10/18/2017,CERTIFIED
5203,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,000","SEATTLE, WA",11/15/2017,11/15/2017,CERTIFIED
5204,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,000","SEATTLE, WA",11/15/2017,11/15/2017,CERTIFIED
5205,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,000","SEATTLE, WA",11/03/2016,11/14/2016,CERTIFIED
5206,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,000","SEATTLE, WA",11/14/2016,11/14/2016,CERTIFIED
5207,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,000","SEATTLE, WA",01/27/2017,07/25/2017,CERTIFIED
5208,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,000","SEATTLE, WA",03/13/2017,09/01/2017,CERTIFIED
5209,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,000","SEATTLE, WA",04/20/2017,05/10/2017,CERTIFIED
5210,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,000","SEATTLE, WA",09/14/2016,09/21/2016,CERTIFIED
5211,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,000","SEATTLE, WA",08/28/2015,09/01/2015,CERTIFIED
5212,AMAZON CORPORATE LLC,PROGRAM MANAGER,"90,900","SEATTLE, WA",07/27/2016,08/10/2016,CERTIFIED
5213,AMAZON CORPORATE LLC,PROGRAM MANAGER,"91,000","SEATTLE, WA",05/23/2016,06/06/2016,CERTIFIED
5214,AMAZON CORPORATE LLC,PROGRAM MANAGER,"92,000","SEATTLE, WA",11/24/2015,12/07/2015,CERTIFIED
5215,AMAZON CORPORATE LLC,PROGRAM MANAGER,"92,000","SEATTLE, WA",04/06/2016,04/11/2016,CERTIFIED
5216,AMAZON CORPORATE LLC,PROGRAM MANAGER,"92,000","SEATTLE, WA",05/12/2015,05/25/2015,CERTIFIED
5217,AMAZON CORPORATE LLC,PROGRAM MANAGER,"92,500","SEATTLE, WA",11/14/2016,11/28/2016,CERTIFIED
5218,AMAZON CORPORATE LLC,PROGRAM MANAGER,"92,500","SEATTLE, WA",09/26/2016,10/10/2016,CERTIFIED
5219,AMAZON CORPORATE LLC,PROGRAM MANAGER,"93,000","SEATTLE, WA",06/15/2017,12/14/2017,CERTIFIED
5220,AMAZON CORPORATE LLC,PROGRAM MANAGER,"93,000","SEATTLE, WA",09/13/2016,09/26/2016,CERTIFIED
5221,AMAZON CORPORATE LLC,PROGRAM MANAGER,"93,000","SEATTLE, WA",04/05/2016,04/18/2016,CERTIFIED
5222,AMAZON CORPORATE LLC,PROGRAM MANAGER,"93,000","SEATTLE, WA",08/10/2016,08/22/2016,CERTIFIED
5223,AMAZON CORPORATE LLC,PROGRAM MANAGER,"93,000","SEATTLE, WA",07/27/2016,08/08/2016,CERTIFIED
5224,AMAZON CORPORATE LLC,PROGRAM MANAGER,"93,000","SEATTLE, WA",01/15/2015,01/21/2015,CERTIFIED
5225,AMAZON CORPORATE LLC,PROGRAM MANAGER,"93,700","SEATTLE, WA",03/30/2017,09/25/2017,CERTIFIED
5226,AMAZON CORPORATE LLC,PROGRAM MANAGER,"93,700","SEATTLE, WA",04/11/2017,10/01/2017,CERTIFIED
5227,AMAZON CORPORATE LLC,PROGRAM MANAGER,"93,800","SEATTLE, WA",01/31/2017,07/27/2017,CERTIFIED
5228,AMAZON CORPORATE LLC,PROGRAM MANAGER,"94,200","SEATTLE, WA",01/17/2017,06/22/2017,CERTIFIED
5229,AMAZON WEB SERVICES INC,PROGRAM MANAGER,"94,200","SEATTLE, WA",01/17/2017,06/29/2017,CERTIFIED
5230,AMAZON CORPORATE LLC,PROGRAM MANAGER,"94,200","SEATTLE, WA",03/13/2017,06/22/2017,CERTIFIED
5231,AMAZON CORPORATE LLC,PROGRAM MANAGER,"94,200","SEATTLE, WA",03/22/2017,06/22/2017,CERTIFIED
5232,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"95,000","SEATTLE, WA",02/23/2018,07/19/2018,CERTIFIED
5233,AMAZON DIGITAL SERVICES INC,PROGRAM MANAGER,"95,000","SEATTLE, WA",03/06/2018,08/31/2018,CERTIFIED
5234,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"95,000","SEATTLE, WA",03/19/2018,08/21/2018,CERTIFIED
5235,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"95,000","AUSTIN, TX",03/23/2018,04/23/2018,CERTIFIED
5236,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",01/13/2017,01/30/2017,CERTIFIED
5237,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",02/14/2017,03/06/2017,CERTIFIED
5238,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",04/20/2017,05/15/2017,CERTIFIED
5239,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",04/24/2017,05/01/2017,CERTIFIED
5240,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","CAMBRIDGE, MA",05/22/2017,06/05/2017,CERTIFIED
5241,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",05/22/2017,06/05/2017,CERTIFIED
5242,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",07/14/2017,08/07/2017,CERTIFIED
5243,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",09/21/2017,09/26/2017,CERTIFIED
5244,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",02/08/2016,02/22/2016,CERTIFIED
5245,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",06/03/2016,06/13/2016,CERTIFIED
5246,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",10/14/2014,10/20/2014,CERTIFIED
5247,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",01/05/2015,01/12/2015,CERTIFIED
5248,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",01/07/2015,01/14/2015,CERTIFIED
5249,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,000","SEATTLE, WA",07/21/2015,11/15/2015,CERTIFIED
5250,AMAZON CORPORATE LLC,PROGRAM MANAGER,"95,300","SEATTLE, WA",05/12/2016,10/16/2016,CERTIFIED
5251,AMAZON CORPORATE LLC,PROGRAM MANAGER,"96,000","SEATTLE, WA",09/09/2016,09/12/2016,CERTIFIED
5252,AMAZON CORPORATE LLC,PROGRAM MANAGER,"96,500","SEATTLE, WA",05/27/2016,06/06/2016,CERTIFIED
5253,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"96,900","SEATTLE, WA",02/12/2018,08/01/2018,CERTIFIED
5254,AMAZON CORPORATE LLC,PROGRAM MANAGER,"97,000","SEATTLE, WA",01/09/2017,02/06/2017,CERTIFIED
5255,AMAZON CORPORATE LLC,PROGRAM MANAGER,"98,000","SEATTLE, WA",10/22/2015,11/16/2015,CERTIFIED
5256,AMAZON CORPORATE LLC,PROGRAM MANAGER,"98,200","SEATTLE, WA",12/19/2016,01/03/2017,CERTIFIED
5257,AMAZON CORPORATE LLC,PROGRAM MANAGER,"99,000","SEATTLE, WA",06/24/2016,07/04/2016,CERTIFIED
5258,AMAZON CORPORATE LLC,PROGRAM MANAGER,"99,000","SEATTLE, WA",10/19/2015,10/23/2015,CERTIFIED
5259,AMAZON CORPORATE LLC,PROGRAM MANAGER,"99,000","SEATTLE, WA",04/07/2016,04/18/2016,CERTIFIED
5260,AMAZON CORPORATE LLC,PROGRAM MANAGER,"99,000","SEATTLE, WA",09/10/2015,10/01/2015,CERTIFIED
5261,AMAZON CORPORATE LLC,PROGRAM MANAGER,"99,715","SEATTLE, WA",01/24/2014,07/24/2014,CERTIFIED
5262,AMAZON CORPORATE LLC,PROGRAM MANAGER,"100,000","SEATTLE, WA",09/18/2017,10/01/2017,CERTIFIED
5263,AMAZON FULFILLMENT SERVICES INC,PROGRAM MANAGER,"100,000","BOSTON, MA",09/25/2017,10/16/2017,CERTIFIED
5264,AMAZON CORPORATE LLC,PROGRAM MANAGER,"100,000","SEATTLE, WA",08/30/2016,09/06/2016,CERTIFIED
5265,AMAZON CORPORATE LLC,PROGRAM MANAGER,"100,000","SEATTLE, WA",09/12/2016,09/26/2016,CERTIFIED
5266,AMAZON CORPORATE LLC,PROGRAM MANAGER,"100,000","SEATTLE, WA",02/25/2015,03/02/2015,CERTIFIED
5267,AMAZON CORPORATE LLC,PROGRAM MANAGER,"100,000","NEW YORK, NY",05/29/2015,06/08/2015,CERTIFIED
5268,AMAZON CORPORATE LLC,PROGRAM MANAGER,"100,000","SEATTLE, WA",02/28/2014,03/04/2014,CERTIFIED
5269,AMAZON CORPORATE LLC,PROGRAM MANAGER,"100,000","SEATTLE, WA",02/03/2014,05/13/2014,CERTIFIED
5270,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"100,100","SEATTLE, WA",04/17/2018,09/30/2018,CERTIFIED
5271,AMAZON CORPORATE LLC,PROGRAM MANAGER,"100,800","SEATTLE, WA",02/27/2017,06/08/2017,CERTIFIED
5272,AMAZON CORPORATE LLC,PROGRAM MANAGER,"101,000","SEATTLE, WA",11/08/2016,11/21/2016,CERTIFIED
5273,AMAZON CORPORATE LLC,PROGRAM MANAGER,"101,200","SEATTLE, WA",03/17/2015,09/10/2015,CERTIFIED
5274,AMAZON CORPORATE LLC,PROGRAM MANAGER,"102,000","SEATTLE, WA",12/21/2016,01/02/2017,CERTIFIED
5275,AMAZON CORPORATE LLC,PROGRAM MANAGER,"102,000","SEATTLE, WA",03/03/2017,08/29/2017,CERTIFIED
5276,AMAZON CORPORATE LLC,PROGRAM MANAGER,"102,000","SEATTLE, WA",09/09/2016,09/19/2016,CERTIFIED
5277,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"102,500","SEATTLE, WA",05/03/2018,05/21/2018,CERTIFIED
5278,AMAZON FULFILLMENT SERVICES INC,PROGRAM MANAGER,"102,900","SEATTLE, WA",10/05/2017,11/01/2017,CERTIFIED
5279,AMAZON CORPORATE LLC,PROGRAM MANAGER,"103,000","SEATTLE, WA",04/13/2016,04/18/2016,CERTIFIED
5280,AMAZONCOM SERVICES INC,PROGRAM MANAGER,"105,000","SEATTLE, WA",03/06/2018,08/27/2018,CERTIFIED
5281,AMAZON CORPORATE LLC,PROGRAM MANAGER,"105,000","SEATTLE, WA",10/19/2016,10/31/2016,WITHDRAWN
5282,AMAZON CORPORATE LLC,PROGRAM MANAGER,"105,000","SEATTLE, WA",10/19/2016,10/31/2016,CERTIFIED
5283,AMAZON CORPORATE LLC,PROGRAM MANAGER,"105,000","SEATTLE, WA",12/02/2016,12/12/2016,CERTIFIED
5284,AMAZON CORPORATE LLC,PROGRAM MANAGER,"105,000","SEATTLE, WA",09/20/2016,10/01/2016,CERTIFIED
5285,AMAZON CORPORATE LLC,PROGRAM MANAGER,"105,000","SEATTLE, WA",03/25/2016,04/04/2016,CERTIFIED
